dataId,label,accX,accY,accZ,gryoX,gyroY,gyroZ
57,idle,-9.0927,0.2249,4.0295,-0.13729,-0.48053,-0.27459
57,idle,-9.064,0.2249,4.063,-0.54917,-1.64752,0.75511
57,idle,-9.0544,0.2297,4.0391,-0.75511,-1.37293,-0.06865
57,idle,-9.0784,0.2393,4.0534,-0.96105,-1.23564,-0.75511
57,idle,-9.0162,0.2154,4.0534,-0.96105,-1.64752,-0.54917
57,idle,-9.0209,0.2345,4.0343,-1.37293,-1.64752,-0.82376
57,idle,-9.0592,0.2154,4.0534,-1.09834,-1.78481,-1.0297
57,idle,-9.1214,0.201,4.0917,-0.54917,-1.99075,-0.82376
57,idle,-9.0975,0.1962,3.996,-0.68647,-1.51022,-0.82376
57,idle,-9.0114,0.1675,4.13,-0.20594,-2.40263,0.75511
57,idle,-9.0879,0.2441,4.063,-0.27459,-1.78481,0.13729
57,idle,-9.0257,0.2393,4.0199,-0.41188,-2.0594,0
57,idle,-9.0353,0.2393,4.0822,-0.20594,-1.99075,0.54917
57,idle,-9.0688,0.268,4.0869,0.06865,-1.99075,0.48053
57,idle,-9.0544,0.2584,4.0678,-0.06865,-1.99075,0.27459
57,idle,-9.0209,0.2345,4.0439,-0.27459,-2.0594,0.41188
57,idle,-9.0066,0.2393,4.0391,-0.54917,-2.0594,-0.27459
57,idle,-9.0401,0.2393,4.0487,-0.41188,-2.12804,-0.13729
57,idle,-9.0497,0.2536,4.0582,-0.20594,-1.85346,-1.0297
57,idle,-9.0401,0.2489,4.0822,0.06865,-1.9221,-1.16699
57,idle,-9.064,0.2249,4.0582,-0.20594,-1.9221,-1.23564
57,idle,-9.0736,0.2106,4.0726,-0.48053,-2.12804,-0.82376
57,idle,-9.0736,0.2249,4.063,-0.54917,-2.26534,-0.41188
57,idle,-9.0305,0.2201,4.1013,-0.27459,-2.12804,-0.61782
57,idle,-9.0449,0.2345,4.1013,0,-2.19669,-0.89241
57,idle,-9.0784,0.2489,4.0678,0,-2.12804,-0.89241
57,idle,-9.0449,0.2106,4.0582,-0.13729,-2.12804,-0.89241
57,idle,-9.0544,0.2154,4.0774,-0.06865,-1.9221,-0.89241
57,idle,-9.0927,0.2154,4.063,-0.13729,-1.51022,-0.82376
57,idle,-9.0688,0.2201,4.0534,-0.06865,-1.37293,-0.61782
57,idle,-9.0592,0.2249,4.0917,0,-1.78481,-0.34323
57,idle,-9.0305,0.2728,4.0582,0.27459,-1.71616,-0.61782
57,idle,-9.0688,0.2249,4.1157,-0.27459,-2.26534,-0.89241
57,idle,-9.0209,0.2106,4.1109,0.96105,-2.9518,-0.54917
57,idle,-9.0162,0.268,3.9912,1.44158,-0.68647,-0.96105
57,idle,-9.0497,0.2249,4.0582,0.96105,0.41188,-0.34323
57,idle,-9.1023,0.2776,4.0199,-0.06865,0.34323,-0.61782
57,idle,-9.0879,0.2154,4.0295,-0.20594,-0.20594,-0.06865
58,walk,-8.217,-1.7133,3.4122,-6.52142,-8.71811,-1.44158
58,walk,-8.7003,-1.7372,3.6227,-11.66991,-11.66991,-6.31548
58,walk,-9.1262,-1.6367,4.0487,-16.74976,-14.69036,-8.9927
58,walk,-9.2842,-1.5601,4.2066,-18.39728,-15.99465,-6.52142
58,walk,-9.2985,-1.6271,4.2879,-20.59397,-17.77946,-1.09834
58,walk,-9.3942,-1.6798,4.3358,-22.65336,-21.28043,3.91285
58,walk,-9.6909,-1.7133,4.4124,-19.9075,-26.15434,1.78481
58,walk,-9.9924,-2.3976,5.3504,-18.80916,-20.31938,-4.59932
58,walk,-9.9733,-2.8953,4.7282,-21.69231,-23.20253,3.43233
58,walk,-10.2652,-3.0102,4.7091,-26.01704,-29.99854,8.8554
58,walk,-10.9735,-2.7326,4.934,-27.04674,-33.63681,6.79601
58,walk,-9.9111,-2.5603,4.4889,-25.94839,-32.81305,15.0336
58,walk,-8.7577,-2.4168,3.862,-23.82035,-33.9114,24.36953
58,walk,-8.1069,-2.0865,3.5557,-18.80916,-34.46057,28.28238
58,walk,-7.5087,-2.0674,3.3978,-11.9445,-32.7444,29.44937
58,walk,-7.7049,-2.5125,3.4744,-7.963,-25.33058,22.31013
58,walk,-7.882,-2.9432,3.7041,-6.38413,-12.63097,15.85735
58,walk,-8.327,-2.9815,3.8907,-4.53067,-0.68647,8.71811
58,walk,-8.9587,-2.991,3.9051,-6.79601,13.31743,5.07984
58,walk,-8.8822,-2.7661,3.9338,-14.69036,21.41772,7.00195
58,walk,-9.0114,-2.1966,4.0534,-21.14314,22.65336,8.30623
58,walk,-8.7721,-1.474,3.8668,-24.78141,18.32863,8.44353
58,walk,-8.5184,-1.0146,3.7519,-22.58472,12.76826,7.82571
58,walk,-8.2457,-0.8901,3.6323,-20.86855,10.0224,8.9927
58,walk,-8.0064,-1.3113,3.6897,-20.9372,7.20789,10.36563
58,walk,-7.7575,-1.7085,3.7184,-24.9187,4.46203,13.45472
58,walk,-7.8341,-1.8903,3.7759,-29.65531,2.33398,15.30818
58,walk,-8.0782,-1.9478,3.7902,-32.53846,1.99075,15.926
58,walk,-8.2887,-2.0387,3.6897,-35.76485,3.08909,15.17089
58,walk,-8.4275,-2.4311,3.7663,-40.50146,3.29503,14.82766
58,walk,-8.3414,-2.4455,3.5462,-45.10078,0.96105,15.17089
58,walk,-8.6477,-2.5029,3.5318,-49.35687,-2.53992,15.58277
58,walk,-8.8295,-2.4072,3.6945,-49.97469,-5.69766,17.36758
58,walk,-8.9444,-2.1535,3.8142,-48.94499,-10.22834,18.8778
58,walk,-8.9204,-1.943,3.7424,-46.26778,-14.0039,16.33788
58,walk,-8.5854,-1.9908,3.5605,-45.78725,-17.77946,16.26923
58,walk,-9.4947,-2.9575,4.0343,-44.8262,-23.75171,5.35443
58,walk,-10.7103,-2.7709,4.3645,-44.07108,-11.87585,2.74586
58,walk,-10.4758,-2.5364,4.1492,-42.49222,-5.83496,6.31548
58,walk,-11.3468,-2.5842,4.2018,-41.8744,-3.70691,0.54917
58,walk,-11.1266,-2.5077,4.0678,-46.33642,-5.35443,3.77556
58,walk,-10.806,-2.479,3.8764,-51.6222,-12.69961,9.61052
58,walk,-9.9924,-1.8712,3.5892,-58.89874,-20.38803,18.12269
58,walk,-8.7769,-1.2443,3.1872,-66.86174,-27.18403,28.07644
58,walk,-8.0973,-0.7609,2.7374,-71.46106,-28.62561,31.30283
58,walk,-8.2122,-0.6317,2.589,-67.61685,-18.19134,24.16358
58,walk,-8.4323,-0.9045,3.1346,-57.38852,-7.34518,16.20059
58,walk,-9.7388,-1.2873,3.4792,-52.6519,3.50097,11.25803
58,walk,-9.2507,-1.1151,3.417,-48.73905,11.73856,4.80526
58,walk,-9.1023,-0.7561,2.9049,-46.67965,13.72931,4.59932
58,walk,-9.3655,-1.3208,2.6082,-49.42552,4.05015,3.77556
58,walk,-9.1119,-1.6989,2.589,-54.7113,-2.74586,19.01509
58,walk,-9.3416,-1.4788,2.7661,-54.16213,-11.32668,24.98734
58,walk,-9.1789,-1.1438,3.0054,-50.93574,-15.85735,26.08569
58,walk,-8.9683,-0.9332,3.0867,-46.67965,-18.60322,22.31013
58,walk,-8.8343,-1.0624,3.0006,-41.46252,-20.38803,18.05404
58,walk,-8.6955,-1.0911,3.0724,-38.37342,-18.19134,17.36758
58,walk,-8.8487,-1.1438,3.3117,-36.31402,-18.80916,17.16164
58,walk,-8.9827,-0.9476,3.0724,-35.8335,-20.86855,18.19134
59,idle,-8.9827,-1.0337,4.1109,-0.34323,-2.19669,-0.13729
59,idle,-8.9683,-1.0576,4.0917,-0.82376,-2.19669,0.06865
59,idle,-8.9827,-1.0576,4.1396,-0.48053,-2.26534,0
59,idle,-8.9587,-1.0193,4.1013,-0.68647,-2.33398,0.20594
59,idle,-9.0114,-1.0481,4.1109,-0.27459,-2.12804,-0.13729
59,idle,-9.0353,-1.0385,4.0869,0,-1.78481,-0.13729
59,idle,-9.0114,-1.0481,4.1444,0.68647,-2.88316,-0.27459
59,idle,-8.997,-1.005,4.1252,0.82376,-2.33398,-0.68647
59,idle,-9.0305,-0.9954,4.1539,0.54917,-2.74586,-0.34323
59,idle,-9.0257,-1.0481,4.1444,0.41188,-2.74586,0.27459
59,idle,-9.0066,-1.0098,4.1587,0.20594,-2.81451,0.27459
59,idle,-8.9827,-0.9906,4.1348,0.06865,-2.74586,0
59,idle,-8.9922,-1.0002,4.1252,-0.20594,-2.81451,0.27459
59,idle,-8.9874,-1.005,4.13,-0.48053,-2.67722,0.34323
59,idle,-8.9922,-1.0193,4.13,-0.27459,-2.67722,0.27459
59,idle,-8.9874,-0.9906,4.1587,-0.41188,-2.53992,0.20594
59,idle,-8.9779,-1.0146,4.1587,-0.27459,-2.81451,0.06865
59,idle,-9.0209,-1.0002,4.13,-0.27459,-2.53992,-0.13729
59,idle,-8.997,-1.0098,4.1539,-0.27459,-2.60857,0.13729
59,idle,-8.9779,-1.0241,4.1539,-0.06865,-2.67722,-0.20594
59,idle,-8.9827,-1.0146,4.1539,0.06865,-2.81451,-0.41188
59,idle,-8.9922,-1.0098,4.1492,0.20594,-2.88316,-0.06865
59,idle,-8.9922,-1.005,4.1396,0.06865,-2.40263,-0.06865
59,idle,-9.0018,-0.9954,4.1635,0,-2.53992,0.13729
59,idle,-8.9779,-0.9811,4.1874,-0.06865,-2.47128,0.06865
59,idle,-8.9731,-1.0002,4.2018,0.20594,-2.47128,0
59,idle,-8.9683,-1.0002,4.2114,0.34323,-2.81451,0.06865
59,idle,-8.9874,-0.9476,4.2209,0,-2.60857,0
59,idle,-8.9874,-0.9715,4.1492,-0.48053,-2.53992,-0.20594
59,idle,-8.9587,-1.0146,4.2114,0.48053,-2.88316,-0.06865
59,idle,-8.9348,-0.9523,4.1492,0.82376,-1.23564,-0.06865
59,idle,-8.9635,-0.9763,4.2066,0,-0.48053,0.54917
59,idle,-9.0305,-1.005,4.1779,-0.82376,-0.75511,0.27459
59,idle,-9.0209,-1.005,4.1779,-0.75511,-1.57887,0.41188
59,idle,-8.9444,-0.9571,4.1444,-0.75511,-1.37293,-0.13729
59,idle,-8.9874,-0.9667,4.1683,-0.89241,-1.37293,-0.41188
59,idle,-8.9635,-0.9715,4.1396,-0.82376,-1.9221,-0.13729
59,idle,-8.9539,-0.9763,4.1444,-0.96105,-1.9221,-0.41188
59,idle,-8.9827,-0.9906,4.1635,-0.61782,-1.78481,-0.82376
59,idle,-8.9731,-1.005,4.1539,-0.34323,-1.44158,-1.0297
59,idle,-8.9874,-1.0002,4.0917,-0.48053,-1.0297,-0.96105
59,idle,-8.9492,-1.0193,4.2353,0.13729,-1.85346,0
59,idle,-8.9827,-0.9858,4.1492,0,-0.82376,0
59,idle,-8.9922,-0.9476,4.1587,-0.13729,-1.51022,-0.54917
59,idle,-8.9635,-0.9763,4.1635,0.13729,-1.44158,-0.27459
59,idle,-9.0401,-0.9763,4.2162,0.48053,-1.64752,-0.27459
59,idle,-8.9731,-0.9715,4.1539,0.54917,-1.78481,-0.48053
59,idle,-9.0066,-0.9571,4.1539,0.41188,-1.71616,-0.34323
59,idle,-8.9874,-0.9715,4.1683,0.13729,-1.71616,-0.48053
59,idle,-9.0257,-0.9667,4.1683,0.13729,-1.78481,-0.34323
60,idle,-9.5043,0.2297,3.0245,-25.12464,-3.08909,8.58082
60,idle,-9.3751,0.0718,3.0102,-19.01509,-3.29503,8.16894
60,idle,-9.2698,-0.2871,3.192,-18.8778,-3.36368,5.76631
60,idle,-9.4469,-0.1196,3.0676,-19.83885,-4.18744,6.0409
60,idle,-9.4373,-0.1484,3.0724,-22.79065,-4.11879,6.9333
60,idle,-9.466,-0.1675,3.0772,-26.70351,-4.25609,7.13924
60,idle,-9.5569,-0.0766,3.058,-29.58666,-4.05015,7.07059
60,idle,-9.4516,0.0383,3.0724,-30.89095,-4.73661,8.03165
60,idle,-9.4516,0.0957,3.0389,-29.58666,-5.21714,8.64947
60,idle,-9.4229,-0.0144,3.0676,-30.20448,-5.07984,9.54187
60,idle,-9.3942,-0.0144,3.1202,-30.41042,-5.62902,9.61052
60,idle,-9.3703,-0.0383,3.1107,-30.27313,-5.56037,9.61052
60,idle,-9.4277,-0.0622,3.1059,-29.7926,-5.14849,9.95375
60,idle,-9.3703,-0.067,3.125,-29.38072,-4.66797,9.54187
60,idle,-9.3703,-0.1244,3.125,-29.31208,-4.39338,9.12999
60,idle,-9.4134,-0.2297,3.149,-29.51802,-4.73661,8.03165
60,idle,-9.4086,-0.1436,3.1872,-29.31208,-4.8739,7.89435
60,idle,-9.3512,-0.1149,3.1872,-28.48832,-5.35443,6.79601
60,idle,-9.3655,-0.1388,3.2399,-28.07644,-5.0112,5.28578
60,idle,-9.3559,-0.1819,3.2016,-27.11539,-5.07984,4.53067
60,idle,-9.3703,-0.2536,3.1872,-24.64411,-5.62902,4.59932
60,idle,-9.3655,-0.2345,3.149,-23.95765,-4.46203,4.39338
60,idle,-9.4181,-0.2728,3.216,-23.61441,-4.11879,3.70691
60,idle,-9.4277,-0.2728,3.2064,-23.889,-3.70691,4.11879
60,idle,-9.4516,-0.2297,3.216,-23.61441,-4.11879,3.02045
60,idle,-9.332,-0.1771,3.3165,-24.36953,-4.18744,3.29503
60,idle,-9.4421,-0.0957,3.3212,-24.23223,-4.53067,3.9815
60,idle,-9.3703,-0.1579,3.2686,-23.61441,-4.53067,3.77556
60,idle,-9.3129,-0.1149,3.2973,-22.10419,-4.18744,5.49172
60,idle,-9.2985,-0.2489,3.3069,-22.03554,-3.50097,5.21714
60,idle,-9.3177,-0.2393,3.326,-21.62366,-2.9518,5.14849
60,idle,-9.3607,-0.3206,3.3021,-18.8778,-2.60857,8.9927
60,idle,-9.2507,-0.3733,3.3069,-20.11344,-1.85346,3.91285
60,idle,-9.3416,-0.2728,3.2399,-17.57352,-0.68647,4.73661
60,idle,-9.3416,-0.2393,3.3547,-16.20059,-0.89241,4.18744
60,idle,-9.399,-0.4164,3.3356,-13.93525,-0.34323,4.53067
60,idle,-9.3416,-0.4642,3.3165,-10.77751,-0.20594,2.74586
60,idle,-9.3799,-0.3398,3.2973,-8.10029,-0.06865,1.64752
60,idle,-9.3751,-0.3685,3.2877,-5.83496,-0.41188,0
60,idle,-9.4038,-0.3781,3.2686,-3.02045,-1.30428,-1.09834
60,idle,-9.4421,-0.3541,3.283,0.27459,-1.64752,-2.19669
60,idle,-9.4421,-0.4116,3.2447,4.11879,-1.64752,-3.70691
60,idle,-9.4181,-0.3446,3.2638,5.28578,-1.71616,-4.05015
60,idle,-9.3942,-0.3446,3.2638,6.65872,-1.64752,-4.66797
60,idle,-9.3799,-0.3685,3.2925,7.41383,-1.51022,-5.35443
60,idle,-9.3177,-0.2441,3.3069,8.30623,-1.71616,-5.28578
60,idle,-9.3272,-0.3063,3.3308,9.74781,-1.71616,-5.07984
60,idle,-9.4277,-0.4211,3.3308,12.63097,-1.57887,-4.66797
60,idle,-9.3751,-0.3446,3.2877,16.13194,-1.09834,-4.73661
60,idle,-9.3224,-0.3829,3.2351,19.08374,-0.54917,-5.0112
61,idle,-9.7292,-2.6225,2.0722,-4.73661,-5.42308,-4.8739
61,idle,-9.6814,-2.6704,2.0339,-1.99075,-7.07059,-3.70691
61,idle,-9.7196,-2.9575,2.1009,2.33398,-8.37488,-4.39338
61,idle,-9.7866,-3.0102,2.1966,6.59007,-10.77751,-3.36368
61,idle,-9.7436,-2.6895,2.1153,6.79601,-12.42503,0.68647
61,idle,-9.5139,-2.5795,2.0291,6.45278,-14.27848,3.63827
61,idle,-9.3655,-2.68,1.9717,6.79601,-15.23953,4.59932
61,idle,-9.265,-2.6656,1.919,8.10029,-15.30818,3.77556
61,idle,-9.3368,-2.5938,1.8951,9.47322,-13.93525,3.15774
61,idle,-9.2267,-2.5316,2.0243,9.26728,-12.9742,2.74586
61,idle,-9.3129,-2.455,2.0195,7.75706,-12.21909,2.67722
61,idle,-9.3607,-2.2971,2.0243,6.9333,-12.49367,1.57887
61,idle,-9.4469,-2.3976,2.12,5.56037,-12.49367,1.30428
61,idle,-9.3703,-2.3354,2.144,4.32473,-11.39533,1.57887
61,idle,-9.3081,-2.2875,2.1153,2.12804,-10.15969,1.51022
61,idle,-9.265,-2.3402,2.0818,1.30428,-8.37488,2.26534
61,idle,-9.2937,-2.5125,2.2588,0.48053,-6.86466,3.63827
61,idle,-9.3177,-2.3163,2.345,-3.02045,-6.31548,6.45278
61,idle,-9.5139,-2.3258,2.5125,-5.62902,-4.94255,7.89435
61,idle,-9.4373,-2.3641,2.2397,-7.00195,-4.53067,7.89435
61,idle,-9.7866,-2.546,2.3258,-4.59932,-5.56037,6.86466
61,idle,-9.6287,-2.5268,2.6321,-3.63827,-9.81646,7.68841
61,idle,-9.5761,-2.2875,2.613,-3.02045,-11.9445,9.61052
61,idle,-9.6718,-2.211,2.7087,-3.22639,-12.28773,10.36563
61,idle,-9.7771,-2.4024,2.6943,-6.17819,-12.90555,11.12074
61,idle,-9.7627,-2.4598,2.6082,-5.97225,-16.74976,12.35638
61,idle,-9.4181,-2.3545,2.68,-6.79601,-22.03554,13.45472
61,idle,-9.2363,-2.2684,2.7996,-10.36563,-24.43817,15.10224
61,idle,-9.466,-2.4168,2.7948,-7.27653,-21.28043,12.08179
61,idle,-9.6048,-2.3689,3.0293,-6.38413,-21.8296,10.0224
61,idle,-9.4947,-2.2301,3.1011,-5.21714,-23.40847,12.21909
61,idle,-9.5952,-2.187,2.9192,-6.17819,-25.60516,13.31743
61,idle,-9.4756,-2.2732,3.0197,-2.74586,-26.97809,12.28773
61,idle,-9.2411,-2.187,2.5268,-0.89241,-28.69426,9.67916
61,idle,-9.0305,-2.455,2.79,2.53992,-28.28238,10.09104
61,idle,-8.9731,-2.4885,2.7278,2.12804,-25.12464,12.35638
61,idle,-9.6048,-2.3976,2.68,1.78481,-23.47712,9.67916
61,idle,-10.1264,-2.2732,2.9432,3.22639,-21.8296,5.83496
61,idle,-9.7101,-1.6702,2.8857,3.9815,-22.17284,5.9036
61,idle,-9.3033,-1.3543,2.6082,8.64947,-24.50682,1.99075
61,idle,-8.9061,-1.4118,2.345,11.87585,-25.12464,-1.71616
61,idle,-8.5089,-1.9669,2.2732,12.21909,-24.09494,-3.50097
61,idle,-8.2361,-2.3067,2.4024,9.12999,-21.62366,-0.61782
61,idle,-8.2074,-2.1679,2.2923,6.0409,-21.34908,1.44158
61,idle,-8.26,-1.7085,2.4072,6.24684,-20.7999,1.30428
61,idle,-8.2409,-1.3735,2.5077,7.963,-16.68111,-0.96105
61,idle,-8.2792,-1.4405,2.5268,5.07984,-7.89435,-1.51022
61,idle,-8.2744,-1.6463,2.5077,3.70691,1.30428,-2.53992
61,idle,-8.4132,-1.5553,2.7374,1.9221,6.86466,-6.65872
61,idle,-8.7051,-1.2395,2.5842,-2.0594,11.9445,-11.73856
62,walk,-10.1216,-2.1057,4.2449,6.24684,-9.74781,-0.89241
62,walk,-9.6574,-1.9669,3.8046,10.29698,-11.80721,1.71616
62,walk,-10.2221,-2.2397,3.929,12.35638,-11.18939,-1.85346
62,walk,-9.8871,-2.053,4.1444,11.32668,-10.98345,-1.37293
62,walk,-9.7819,-2.0674,3.862,12.63097,-12.9742,-2.47128
62,walk,-9.5713,-1.9956,3.8668,11.12074,-14.48442,-3.29503
62,walk,-9.3272,-1.9621,3.8429,8.8554,-15.72006,-4.53067
62,walk,-9.2172,-2.0195,3.8477,5.9036,-15.44547,-4.8739
62,walk,-8.9013,-1.8808,3.8381,4.05015,-13.24878,-3.77556
62,walk,-8.8487,-1.7133,3.5653,2.81451,-10.98345,-5.56037
62,walk,-8.8869,-1.6606,3.4505,3.43233,-7.20789,-6.10954
62,walk,-8.8008,-1.6128,3.5749,1.78481,-2.53992,-2.40263
62,walk,-8.5854,-1.4979,3.6132,-3.84421,-0.13729,0.54917
62,walk,-8.26,-1.1151,3.2877,-8.03165,0.96105,5.14849
62,walk,-8.3988,-1.0624,2.9958,-11.53262,3.29503,6.45278
62,walk,-8.9157,-1.2921,2.991,-14.14119,8.9927,8.37488
62,walk,-8.9348,-1.1198,3.1825,-16.47517,13.79796,13.79796
62,walk,-9.2554,-1.0098,3.3021,-16.68111,15.78871,16.13194
62,walk,-9.7579,-1.0098,3.5988,-16.20059,14.8963,14.8963
62,walk,-9.6239,-1.0481,3.6227,-15.58277,13.11149,11.9445
62,walk,-9.3464,-1.1533,3.4648,-17.09299,9.95375,11.87585
62,walk,-9.1454,-1.1773,3.2973,-21.34908,7.75706,14.96495
62,walk,-8.8487,-1.2347,3.3356,-21.21178,4.73661,16.26923
62,walk,-8.4658,-1.0241,3.417,-19.70156,2.26534,16.47517
62,walk,-8.5376,-1.2012,3.4887,-19.42697,0.82376,3.56962
62,walk,-8.4706,-1.1342,3.3835,-18.32863,0.27459,2.33398
62,walk,-8.5711,-1.1486,3.4839,-11.25803,-1.16699,2.12804
62,walk,-8.6189,-1.1055,3.594,-12.28773,-2.60857,0.89241
62,walk,-8.6333,-0.8183,3.5079,-10.57157,-6.17819,-0.68647
62,walk,-8.8917,-0.7801,3.4983,-6.72736,-10.0224,-1.0297
62,walk,-8.8152,-0.7944,3.4313,-5.35443,-14.07254,-5.0112
62,walk,-8.9635,-0.7561,3.5605,-4.59932,-17.77946,-7.61977
62,walk,-9.2028,-0.8614,3.7041,-5.49172,-19.83885,-7.82571
62,walk,-8.9922,-0.9906,3.6275,-6.72736,-19.49562,-0.82376
62,walk,-9.0257,-0.9906,3.6227,-7.48247,-19.01509,2.26534
62,walk,-8.9157,-0.8423,3.8429,-7.13924,-18.53457,5.97225
62,walk,-9.2507,-0.8279,4.0774,-7.48247,-24.85005,-1.0297
62,walk,-11.5621,-1.1677,4.8526,-9.06134,-14.34713,-14.69036
62,walk,-10.6576,-1.8473,4.4363,-12.01315,-17.8481,-11.32668
62,walk,-11.5286,-2.6273,4.4794,-18.74051,-20.31938,-10.64022
62,walk,-11.3946,-2.2205,4.5559,-24.23223,-17.57352,-7.68841
62,walk,-10.8156,-2.3067,4.4315,-23.47712,-18.19134,-4.11879
62,walk,-10.2748,-1.9908,4.0391,-17.16164,-16.68111,0.20594
62,walk,-9.2267,-2.0387,3.5605,-12.63097,-16.47517,3.77556
62,walk,-8.3462,-2.1823,3.0628,-2.60857,-13.8666,7.55112
62,walk,-7.3795,-2.2445,2.7039,2.47128,-9.67916,11.12074
62,walk,-7.1019,-2.3354,2.2349,7.07059,-4.18744,9.81646
62,walk,-7.6044,-2.6369,2.4646,11.32668,5.28578,5.49172
62,walk,-8.26,-2.8905,3.0532,10.36563,13.45472,-0.54917
62,walk,-8.9157,-2.6369,3.4122,8.10029,20.59397,-6.86466
62,walk,-9.332,-2.3785,3.5174,5.62902,25.8111,-9.67916
62,walk,-9.5043,-2.412,3.4696,0.41188,26.63486,-5.42308
62,walk,-9.466,-2.1153,3.4887,-5.69766,24.71276,0.96105
62,walk,-9.2028,-1.3974,3.3547,-7.61977,21.55502,3.43233
62,walk,-8.8965,-1.1055,3.4457,-7.963,17.9854,3.08909
62,walk,-8.4371,-1.1581,3.2112,-8.44353,13.45472,-0.96105
62,walk,-8.2648,-1.3926,2.9767,-8.23759,10.57157,-2.26534
62,walk,-8.1404,-1.8951,3.0006,-11.46397,8.30623,0.75511
62,walk,-8.2122,-2.12,3.0054,-16.13194,5.14849,3.50097
62,walk,-8.4179,-1.9525,3.1155,-17.50487,1.57887,5.97225
62,walk,-8.5472,-2.2493,3.2351,-19.49562,-1.44158,8.51217
63,walk,-8.9779,-2.5412,-3.5509,4.66797,3.9815,2.19669
63,walk,-8.9157,-2.4263,-3.4839,3.56962,3.08909,2.53992
63,walk,-8.7673,-2.3545,-3.4887,4.25609,2.74586,3.91285
63,walk,-8.6094,-2.2971,-3.5509,4.18744,2.81451,4.18744
63,walk,-8.6046,-2.211,-3.6945,5.69766,2.88316,1.99075
63,walk,-8.8152,-2.412,-3.6419,5.69766,4.32473,1.37293
63,walk,-8.8965,-2.5651,-3.5318,3.15774,4.94255,1.99075
63,walk,-9.0305,-2.3833,-3.4792,2.53992,4.46203,1.44158
63,walk,-9.1071,-2.2828,-3.46,3.43233,3.50097,1.23564
63,walk,-9.0688,-2.2828,-3.5222,4.25609,2.67722,1.99075
63,walk,-9.1214,-2.345,-3.4935,4.73661,2.9518,2.19669
63,walk,-9.064,-2.3785,-3.3691,5.56037,2.33398,0.96105
63,walk,-9.1454,-2.3306,-3.2925,7.75706,2.19669,1.30428
63,walk,-9.2219,-2.2493,-3.2255,8.9927,1.23564,0.96105
63,walk,-9.2459,-2.2875,-3.1537,10.50292,0.48053,1.09834
63,walk,-9.2889,-2.278,-3.1011,11.60127,-1.78481,1.71616
63,walk,-9.2267,-2.187,-3.0628,12.42503,-5.07984,0.89241
63,walk,-9.2842,-2.053,-3.0006,14.96495,-7.48247,0.54917
63,walk,-9.2746,-2.2014,-2.9192,16.54382,-8.71811,-0.34323
63,walk,-9.3559,-2.345,-2.814,15.65141,-11.12074,-0.41188
63,walk,-9.5091,-2.4168,-2.7278,13.45472,-12.90555,0.20594
63,walk,-9.6479,-2.2349,-2.6465,13.66066,-14.55307,-0.61782
63,walk,-9.6766,-2.2301,-2.5699,14.62171,-16.13194,-1.0297
63,walk,-9.7196,-2.3545,-2.522,13.8666,-17.43622,-0.20594
63,walk,-10.002,-2.2923,-2.4263,13.24878,-19.22103,-2.81451
63,walk,-10.0977,-2.3163,-2.345,11.53262,-17.57352,-3.22639
63,walk,-9.4995,-2.4168,-2.455,7.20789,-22.44742,0.06865
63,walk,-9.7388,-2.5077,-2.5986,5.76631,-25.12464,1.51022
63,walk,-9.8058,-2.6704,-2.6369,3.70691,-24.64411,1.99075
63,walk,-9.6239,-3.0485,-2.7661,-0.06865,-22.79065,2.53992
63,walk,-9.4277,-3.1537,-2.9623,-1.23564,-20.18209,6.0409
63,walk,-9.5186,-3.1777,-2.9384,0.75511,-14.34713,8.58082
63,walk,-9.064,-3.1872,-2.8235,1.99075,-8.58082,6.45278
63,walk,-8.4706,-3.0054,-2.8187,5.14849,-3.91285,5.97225
63,walk,-7.8006,-2.814,-2.7805,10.22834,-0.82376,6.86466
63,walk,-7.4895,-2.7517,-3.0437,15.78871,0.13729,9.40458
63,walk,-7.59,-3.2447,-3.2207,17.91675,1.09834,11.80721
63,walk,-7.6714,-3.9242,-3.0628,15.23953,1.57887,14.20984
63,walk,-7.858,-4.0295,-2.948,12.56232,1.30428,15.65141
63,walk,-8.4371,-3.8429,-3.0867,10.43428,0.82376,14.41578
63,walk,-9.0688,-4.0726,-3.0293,7.82571,1.16699,9.26728
63,walk,-9.0927,-3.9482,-2.7757,0.20594,0.34323,4.53067
63,walk,-9.2889,-3.2207,-2.723,-3.9815,1.09834,-0.68647
63,walk,-9.0209,-2.7805,-2.5699,-2.53992,1.9221,-8.16894
63,walk,-8.729,-3.0963,-2.7182,-1.0297,4.46203,-11.80721
63,walk,-8.26,-3.1968,-2.7087,-1.78481,6.31548,-11.60127
63,walk,-8.5711,-3.0054,-2.7135,0.27459,7.61977,-11.87585
63,walk,-8.662,-3.0963,-2.6847,1.64752,7.13924,-10.22834
63,walk,-8.6237,-3.326,-2.7422,2.53992,4.94255,-7.75706
63,walk,-8.6572,-3.4217,-2.7613,3.70691,3.43233,-4.46203
63,walk,-8.8487,-3.4361,-2.7422,4.05015,1.99075,-1.16699
63,walk,-8.8487,-3.4839,-2.656,3.91285,0.13729,0.27459
63,walk,-8.8199,-3.5079,-2.6752,4.39338,-0.96105,1.51022
63,walk,-8.7625,-3.5414,-2.5747,3.43233,-0.68647,2.67722
63,walk,-8.7194,-3.2447,-2.5986,3.02045,-0.82376,3.84421
63,walk,-8.8343,-3.3787,-2.5747,2.9518,-1.64752,3.08909
